ID,FORM,XPOSTAG,NER
15047,unu{ki}-ta,NE,SN
15047,ki,N,O
15047,nin-nig2-dub-da-nir-gal2,NE,PN
15048,kiszib3,N,O
15048,{d}ha-bu-ri-tum,NE,PN
15049,zi-du-mu,NE,PN
15050,ugula,N,O
15050,isz-bu-du,NE,PN
15051,ugula,N,O
15051,nin-szud3,NE,PN
15052,{d}nin-e2-kisal,NE,PN
15053,n,NU,O
15053,n(barig),N,O
15053,1(ban2),N,O
15053,gur,N,O
15053,ki,N,O
15053,a-bu-szu-ni,NE,PN
15054,nin-e-mu-zu,NE,PN
15055,giri3,N,O
15055,ur-{d}EN-x,NE,PN
15056,bu-sza-am,NE,PN
15057,ki,N,O
15057,anzu{muszen},NE,PN
15058,kiszib3,N,O
15058,KA-KU-KU,NE,PN
15059,kiszib3-bi,N,O
15059,3(disz)-am3,NU,O
15059,kiszib3,N,O
15059,dingir-gi7,NE,PN
15060,giri3,N,O
15060,geme2-dumu-ni,NE,PN
15061,ki,N,O
15061,er3-ra-ki-ib-ri2,NE,PN
15062,2(disz),NU,O
15062,lugal-mu-zu-da,NE,PN
15062,dumu,N,O
15062,lugal-nu-egir,NE,PN
15063,ki,N,O
15063,ARAD2-{d}alamusz,NE,PN
15064,1(disz),NU,O
15064,ar-szi-ku,NE,PN
15065,sza3-ri2-zu,NE,PN
15065,engar,N,O
15066,giri3,N,O
15066,ur-{d}inanna-unu{ki}-ga,NE,PN
15067,3(disz),NU,O
15067,amar-an-ne2,NE,PN
15068,ki,N,O
15068,ur-{d}li-si4-na,NE,PN
15069,8(disz),NU,O
15069,kusz,N,O
15069,gu4,N,O
15069,szu,N,O
15069,gi4,V,O
15070,1(disz),NU,O
15070,an-ne2-mu,NE,PN
15071,ugula,N,O
15071,lu2-{d}szara2,NE,PN
15072,mu,N,O
15072,e2-a-da{ki},NE,GN
15072,ba-hul,V,O
15073,dumu,N,O
15073,igi-zi-bi,NE,PN
15074,giri3,N,O
15074,ka-ba-lum,NE,PN
15075,1(bur3),N,O
15075,GAN2,N,O
15075,1(barig),N,O
15075,ur-szesz,NE,PN
15075,ma2-lah5,N,O
15076,gu4,N,O
15076,nimgir-ni-mu,NE,PN
15077,ugu2,N,O
15077,a2-an-ne2,NE,PN
15077,ba-a-gar,V,O
15078,du-u2-du-a,NE,PN
15078,nu-banda3,N,O
15079,kiszib3,N,O
15079,gaba-i7,NE,PN
15080,iszib,N,O
15080,{d}lum-ma,NE,DN
15081,2(disz),NU,O
15081,ama-kal-la,NE,PN
15082,ia3-a-mu-tum,NE,PN
15082,engar,N,O
15083,ki,N,O
15083,ur-{d}si4-da,NE,PN
15084,ki,N,O
15084,a2-{d}en-lil2,NE,PN
15085,kiszib3,N,O
15085,i-x-e3-a-me-ku5,NE,PN
15085,sukkal,N,O
15086,mu,N,O
15086,us2-sa,V,O
15086,u2-munus{ki},NE,GN
15086,ba-hul,V,O
15087,pe-ru-ru,NE,PN
15088,ki,N,O
15088,AN-NI-a,NE,PN
15089,|PU3.SZA|-ka-a,NE,PN
15089,dub-sar,N,O
15089,i3,N,O
15090,{d}nin-a-mu-du,NE,PN
15091,2(disz),NU,O
15091,udu,N,O
15091,niga,V,O
15091,an,NE,DN
15092,1(bur3),N,O
15092,GAN2,N,O
15092,1(u),NU,O
15092,2(asz),NU,O
15092,gur,N,O
15093,mu,N,O
15093,ki-masz{ki},NE,SN
15093,ba-hul-ta,V,O
15094,sze-na,NE,PN
15095,ugu2,N,O
15095,lu2-gu-la-ki,NE,PN
15095,ba-a-gar,V,O
15096,kab2-ku5,N,O
15096,lugal-du10(AB2)-ga-gal2,NE,FN
15097,e2-duru5,N,O
15097,|PU3.SZA|-isz-{d}da-gan,NE,GN
15098,a-ga-lum,NE,PN
15099,ugula,N,O
15099,ir-{d}...,NE,PN
15100,2(barig),N,O
15100,3(ban2),N,O
15100,lugal-x,NE,PN
15101,3(asz),NU,O
15101,gur,N,O
15101,szuku,N,O
15101,ga-da-bi,NE,PN
15102,2(disz),NU,O
15102,da-tum,NE,PN
15102,dumu,N,O
15102,ur-AB-ku3-ga,NE,PN
15103,giri3,N,O
15103,KU-ku-ba-ni,NE,PN
15104,e2-duru5,N,O
15104,am3-ri2-ma{ki},NE,GN
15105,ki,N,O
15105,{d}utu-ama,NE,PN
15106,6(disz),NU,O
15106,1/2(disz),NU,O
15106,sar,N,O
15106,kin,N,O
15106,sahar,N,O
15106,e,N,O
15106,sa-dur2-ra,N,O
15106,a-sza3,N,O
15106,tur-kin-ag-ga,NE,FN
15107,lugal,N,O
15107,szi-ma-asz-gi4{ki},NE,GN
15107,ne-gi-ne-hu-um{ki},NE,GN
15108,giri3,N,O
15108,szesz-sa6-sa6,NE,PN
15109,mu,N,O
15109,ku-ru-um-ma-kam,NE,RN
15109,lugal,N,O
15110,{d}an-na,NE,PN
15111,1(gesz2),NU,O
15111,gur,N,O
15111,kiszib3,N,O
15111,hu-la-ni,NE,PN
15111,dumu,N,O
15111,hu-un-ki-ib-ri,NE,PN
15112,ki,N,O
15112,i-di3-ni-id-lu2-dingir,NE,PN
15113,kiszib3,N,O
15113,ur-bi2-lum{ki}-ma,NE,PN
15114,mu,N,O
15114,{d}nanna,NE,DN
15114,kar-zi-da,NE,SN
15114,a-ra2,N,O
15114,2(disz)-kam,NU,O
15114,e2-ba-gara2,NE,TN
15114,ba-kux(KWU147),V,O
15115,{d}lamma-e-ba-zi-ge,NE,PN
15116,ki,N,O
15116,{d}szara2-ba-x-x,NE,PN
15117,ab2-la-la-a,NE,PN
15117,nu-banda3-gu4,N,O
15118,ki,N,O
15118,in-ha-an,NE,PN
15119,nu-me-i3,NE,PN
15119,lu2,N,O
15119,kas4,N,O
15120,lugal,N,O
15120,ga-esz3{ki},NE,GN
15120,gesz-banda3{da}{ki},NE,GN
15121,mu,N,O
15121,lu2-bal-sag10,NE,PN
15122,{d}szul-gi-ka-silim-ma,NE,PN
15122,i3-dab5,V,O
15123,{d}iszkur-da-ni,NE,PN
15123,i3-dab5,V,O
15124,3(disz),NU,O
15124,ur-{d}szul-gi-ra,NE,PN
15125,ki,N,O
15125,tar-bu-bu-um,NE,PN
15126,5(disz),NU,O
15126,sila3,N,O
15126,2(disz),NU,O
15126,gin2,N,O
15126,lu2-ti-szar-um,NE,PN
15126,lu2-ur2-zu,NE,PN
15126,ra2-gaba-da,N,O
15126,du,V,O
15127,na-ba-sa2,NE,PN
15128,nin9-kur-ma,NE,PN
15129,iszib,N,O
15129,{d}gu-la-kam,NE,DN
15130,ba-gara2-ti-a,NE,PN
15130,mar-tu,NE,EN
15131,ugula,N,O
15131,ur-he2-na-ga2,NE,PN
15132,giri3,N,O
15132,ka-ab-...,NE,PN
15132,gu-za-la2,N,O
15133,inim,N,O
15133,lu2-{d}er3-ra,NE,PN
15134,giri3,N,O
15134,lugal-igi-husz-sza,NE,PN
15135,3(disz),NU,O
15135,nin-anzu,NE,PN
15136,a-bi2-a-bi2-ih,NE,PN
15137,ki,N,O
15137,nu-ur2-{d}da-da-a,NE,PN
15138,ha-ti-lum,NE,PN
15139,lugal,N,O
15139,ma-ak-ra-tum{ki},NE,GN
15139,ki-ga-li{ki},NE,GN
15140,1(disz),NU,O
15140,sila4,N,O
15140,al-la-silim-mu,NE,PN
15140,dam-gar3,N,O
15141,ba-ba,NE,PN
15141,lu2,N,O
15141,kas4,N,O
15142,ki,N,O
15142,ab-ba-na,NE,PN
15143,2(disz),NU,O
15143,nin-i-ti,NE,PN
15143,dumu,N,O
15143,pu3-la-ni,NE,PN
15144,1(disz),NU,O
15144,masz2,N,O
15144,ur-ama-na,NE,PN
15144,gudu4,N,O
15144,{d}nin-ur4-ra,NE,DN
15144,x,O,O
15145,2(disz),NU,O
15145,da-ba-al,NE,PN
15146,lu2-igi-ma-a,NE,PN
15146,nu-banda3-da,N,O
15146,maszkim,N,O
15147,dub-sar,N,O
15147,lugal,N,O
15147,e2,N,O
15147,szu-szum2-ma,N,O
15148,nu-banda3-gu4,N,O
15148,{d}ul-ma-si-tum-ma,NE,DN
15149,2(barig),N,O
15149,u3-bar,NE,PN
15149,engar,N,O
15150,szuku,N,O
15150,lugal-temen-na,NE,PN
15151,ugula,N,O
15151,numun-nag,NE,PN
15152,ugula,N,O
15152,szu-gar-gi4-ri-ma,NE,PN
15153,a-ab-ba-zi-mu,NE,PN
15154,a-da-gi-x,NE,PN
15154,dumu,N,O
15154,a-da-na-du10,NE,PN
15155,kab2-ku5,N,O
15155,ub-ISZ-asznan,NE,FN
15156,mu,N,O
15156,a-ra2,N,O
15156,3(disz)-kam,NU,O
15156,si-mu-ru-um{ki},NE,SN
15156,ba-hul,V,O
15157,giri3-a-na-ti,NE,PN
15157,alan-da,N,O
15157,gen-na,V,O
15158,esz3-ba-ti,NE,PN
15159,1(bur3),N,O
15159,GAN2,N,O
15159,x,O,O
15159,2(barig),N,O
15159,4(ban2),N,O
15159,gur,N,O
15160,mu,N,O
15160,bad3{ki},NE,GN
15160,ba-hul,V,O
15161,ku3-an,N,O
15161,|PU3.SZA|-{d}GA2,NE,PN
15162,5(u),NU,O
15162,7(disz),NU,O
15162,ma-na,N,O
15162,siki-gi,N,O
15163,dumu,N,O
15163,nin-sza3-ga-ni,NE,PN
15164,giri3,N,O
15164,i3-x-x,NE,PN
15165,{d}szul-gi-ta-lu2,NE,PN
15165,nu-banda3-gu4,N,O
15166,i3-dub,N,O
15166,a-sza3,N,O
15166,gar3-x,NE,FN
15167,lu2,N,O
15167,kin-gi4-a,N,O
15167,sig4,N,O
15167,ar-ha,N,O
15168,giri3,N,O
15168,ur-ab-zu,NE,PN
15168,dumu,N,O
15168,lugal-uszurx(|LAL2.TUG2|),NE,PN
15169,ki,N,O
15169,pu-sza-am,NE,PN
15170,kiszib3,N,O
15170,a-ti-num2,NE,PN
15171,kiszib3,N,O
15171,x-x-x-am3,NE,PN
15172,...,O,O
15172,aszgab,NE,PN
15172,dumu-ni,N,O
15173,u4-su13,NE,PN
15174,1(disz),NU,O
15174,gar3-gesz-bi2-la{ki},NE,PN
15175,dumu,N,O
15175,an-GAG,NE,PN
15176,giri3,N,O
15176,ad-da-da,NE,PN
15177,2(asz),NU,O
15177,{d}nanna-hi-li,NE,PN
15178,sze,N,O
15178,giri3,N,O
15178,dingir-ka-da-ga,NE,PN
15179,...,O,O
15179,ur-mes-kam,NE,PN
15180,szuku,N,O
15180,nu-tuku,V,O
15180,du10-ur2,NE,PN
15181,kiszib3,N,O
15181,{d}ba-ba6-nam-lugal-gaba,NE,PN
15182,ur-dingir-a,NE,PN
15183,giri3,N,O
15183,nin-gir2-su-x,NE,PN
15183,sukkal,N,O
15184,1(asz),NU,O
15184,1(barig),N,O
15184,sig4-gi,NE,PN
15185,2(disz),NU,O
15185,sipa-tu,NE,PN
15185,dumu,N,O
15185,pu3-la-mu,NE,PN
15186,a-sza3,N,O
15186,ur-masz2-lu2,NE,FN
15187,kiszib3,N,O
15187,pa-li,NE,PN
15188,ur-tum-al,NE,PN
15188,gaba-ta,N,O
15189,3(disz),NU,O
15189,an-gu2,NE,PN
15190,lum-ma-mu,NE,PN
15191,ki,N,O
15191,{d}isz-bi-er3-ra-nu-ur2-ma-ti-szu,NE,PN
15191,engar-ta,N,O
15192,u3,CNJ,O
15192,a-sza3,N,O
15192,ma-da-szu-na-mu-gi4{ki},NE,FN
15193,gudu4,N,O
15193,{d}inanna,NE,DN
15194,kab2-ku5,N,O
15194,al-asz{ki}-ra,NE,GN
15194,tir-sze3,N,O
15195,sze,N,O
15195,UR-PA,NE,FN
15195,mu-kux(DU),N,O
15196,szu-{d}...,NE,PN
15196,gurdub-sze3,N,O
15196,gen-na,V,O
15197,...,O,O
15197,4(ban2),N,O
15197,sze-ba,N,O
15197,lu2-{d}igi-ma-sze3,NE,PN
15198,4(ban2),N,O
15198,la2,V,O
15198,1(disz),NU,O
15198,sila3,N,O
15198,en-nu,NE,PN
15199,ga-ni-ni,NE,PN
15200,mu,N,O
15200,en,N,O
15200,{d}nisaba,NE,DN
15200,masz2-e,N,O
15200,i3-pa3,V,O
15201,nin-mu-da-mu,NE,PN
15201,gaba-ta,N,O
15202,ki,N,O
15202,i-di3-num2,NE,PN
15203,u3,CNJ,O
15203,a-sza3,N,O
15203,i7,N,O
15203,i7-tum-al,NE,WN
15204,dumu,N,O
15204,ur-dub-szen-na,NE,PN
15205,AN-x-x-x-sza,NE,PN
15206,...,O,O
15206,ur-zikum-ama,NE,PN
15207,ur-du-du,NE,PN
15208,ki,N,O
15208,an-na-hu-li-bi,NE,PN
15208,dumu,N,O
15208,an-na-ke4,NE,PN
15209,ugula,N,O
15209,ba-a-ga,NE,PN
15209,kuruszda,N,O
15210,n,NU,O
15210,udu,N,O
15210,{d}be-la-at-tir-ra-ba-an,NE,PN
15211,ki,N,O
15211,ARAD2-hu-la,NE,PN
15212,x-{d}nin-szubur-ka,NE,PN
15212,nu-banda3-da,N,O
15212,maszkim,N,O
15213,giri3,N,O
15213,ama-lal3,NE,PN
15214,a-sza3,N,O
15214,du6-nunuz-{d}nin-sun2,NE,FN
15215,4(disz),NU,O
15215,gurusz,N,O
15215,ugula,N,O
15215,i-sar-szum2,NE,PN
15216,nu-banda3,N,O
15216,i-szu-da,NE,PN
15217,a-sza3,N,O
15217,da-umma{ki},NE,SN
15218,ur-{d}ama-iri-da,NE,PN
15218,dumu,N,O
15218,er2-du8-a,NE,PN
15219,mu,N,O
15219,us2-sa,V,O
15219,1/2(asz@c),NE,GN
15219,ba-hul,V,O
15220,mu,N,O
15220,kiszib3,N,O
15220,{d}nin-e2-gal-la-ka,NE,PN
15221,lugal-zi-x,NE,PN
15221,sukkal,N,O
15221,gaba-ta,N,O
15222,3(disz),NU,O
15222,kur-im-ma-si,NE,PN
15223,ki,N,O
15223,lugal-i3-mah,NE,PN
15224,7(disz),NU,O
15224,sar,N,O
15224,kab2-ku5,N,O
15224,gesz-gi-banda3{da},NE,FN
15225,ki,N,O
15225,dumu-ARAD2-ni,NE,PN
15226,1(disz),NU,O
15226,sila4,N,O
15226,nig2-ki-zah3,N,O
15226,e2,N,O
15226,{d}nin-ki-sur-ra-ka,NE,DN
15227,ur-{d}gesztin-an-ka,NE,PN
15227,lu2,N,O
15227,kas4,N,O
15228,1(ban2),N,O
15228,5(disz),NU,O
15228,nu,V,O
15228,ur-sila-luh-ka-ka,NE,PN
15228,x,N,O
15229,gu4-KU-lu-a,NE,PN
15229,lu2,N,O
15229,i3-gara2,N,O
15230,nig2-dab5,N,O
15230,aga3,N,O
15230,lugal,N,O
15230,ki,N,O
15230,li-la-kam,NE,PN
15231,ki,N,O
15231,{d}ba-ba6-ki-ur5-sa6,NE,PN
15232,ur-x-zi-da,NE,PN
15233,8(disz),NU,O
15233,sila3,N,O
15233,4(disz),NU,O
15233,gin2,N,O
15233,lu2-zi-in-i3-zu,NE,PN
15234,ur-sag,NE,PN
15234,dumu,N,O
15234,nu-banda3,N,O
15235,2(barig),N,O
15235,3(ban2),N,O
15235,{d}im-du,NE,PN
15236,ur-{d}ig-alim,NE,PN
15236,dumu,N,O
15236,ur-sa6-ga,NE,PN
15237,x?,O,O
15238,lugal,N,O
15238,iri-sa12-rig7{ki}-ka,NE,GN
15238,ur-sag-ub5{ki},NE,GN
15239,ki,N,O
15239,lugal-lu2-sa6-sa6-ta,NE,PN
15240,4(disz),NU,O
15240,{d}ba-ba6-in-zu,NE,PN
15241,2(disz),NU,O
15241,me-e2-zi-ta,NE,PN
15242,dumu,N,O
15242,{d}nin-szubur(SZUL)-an-dul3,NE,PN
15242,ARAD2-zu,N,O
15243,dumu,N,O
15243,su6-du11-du11,NE,PN
15244,ur-ki-ag2-mu,NE,PN
15244,dumu,N,O
15244,nu-banda3,N,O
15245,5(disz),NU,O
15245,sila4,N,O
15246,i3-gal2,V,O
15247,ki,N,O
15247,{d}ama-ra-he2-sa6,NE,PN
15248,mu,N,O
15248,ma2-gur8-mah,N,O
15248,ba-dim2,V,O
15249,ugula,N,O
15249,lu2-e-ba-an-sa6,NE,PN
15250,ki,N,O
15250,lugal-da-x,NE,PN
15251,2(barig),N,O
15251,3(ban2),N,O
15251,lu2-{d}esz18-dar,NE,PN
15252,ki,N,O
15252,nig2-erim2-pa,NE,PN
15253,1(ban2),N,O
15253,2(disz),NU,O
15253,sila3,N,O
15253,kasz,N,O
15253,saga,V,O
15254,kiszib3,N,O
15254,kal-eden{ki},NE,PN
15255,mu,N,O
15255,us2-sa,V,O
15255,uri5{ki}-ma-ke4-ne-ka,NE,GN
15255,ba-hul,V,O
15256,mu,N,O
15256,a2-ba,NE,RN
15256,lugal-e,N,O
15256,na-ru2-a,N,O
15256,ba-ba6-da,NE,DN
15256,da-da-gu-la,NE,DN
15256,mu-ne-du3,V,O
15257,3(disz),NU,O
15257,masz-szu-gid2-gid2-da,NE,PN
15258,ki,N,O
15258,nin9-x-ur4-ub5-din-gal,NE,PN
15259,ki,N,O
15259,lu2-{d}nansze,NE,PN
15260,im-babbar2,N,O
15260,ga2,N,O
15260,...,O,O
15261,2(u),NU,O
15261,1(asz),NU,O
15261,2(ban2),N,O
15261,kasz,N,O
15261,du,V,O
15261,gur,N,O
15262,kiszib3,N,O
15262,ur-|URUxTU|-|URUxTU|,NE,PN
15263,mu,N,O
15263,lu2-gir2-nun-na,NE,PN
15264,3(ban2),N,O
15264,sze,N,O
15264,tur-am3-i3-li2,NE,PN
15264,lu2,N,O
15264,azlag2,N,O
15265,1(asz),NU,O
15265,du,V,O
15265,AN-su,NE,PN
15266,ki,N,O
15266,{d}szul-gi-si2-im-ti,NE,PN
15267,2(disz),NU,O
15267,ba-zi-x,NE,PN
15268,mu,N,O
15268,nin-mah,NE,PN
15268,ki-ag2,V,O
15268,{d}amar-{d}suen,NE,RN
15268,eridu{ki},NE,SN
15268,ba-hun,V,O
15269,isz-du-ki-in,NE,PN
15270,ki,N,O
15270,{d}nanna-gu2(KI)-gal,NE,PN
15271,lu2-dingir-ra,NE,PN
15271,dumu,N,O
15271,ga-du,NE,PN
15272,3(disz),NU,O
15272,a-ni-ni,NE,PN
15273,giri3,N,O
15273,e2-si,NE,PN
15274,e2-duru5,N,O
15274,u3-ra-um{ki},NE,GN
15275,szu-{d}nanna,NE,PN
15275,i3-dab5,V,O
15276,ki,N,O
15276,bu3-sza-num2,NE,PN
15277,zi-ga,N,O
15277,{d}en-lil2-i3-zu,NE,PN
15277,kuruszda,N,O
15278,lugal,N,O
15278,uri5{ki},NE,GN
15278,ugnim(KI.SU.LU.UB2){ki},NE,GN
15279,szuku,N,O
15279,lugal-nig2-u,NE,PN
15279,u3,CNJ,O
15279,lugal-nig2-zu,NE,PN
15279,lugal-nigir,NE,PN
15280,ki,N,O
15280,ur-mes-bi,NE,PN
15281,ugula,N,O
15281,da-da,NE,PN
15282,a-sza3,N,O
15282,{d}amar-{d}suen-engar-{d}en-lil2-la2,NE,FN
15283,{d}suen-tu-ri2,NE,PN
15283,dumu,N,O
15283,szagina,N,O
15284,nin-e2-nirx(|MIR.ZA|),NE,PN
15284,gaba-ta,N,O
15285,ur-iri-ma,NE,PN
15286,giri3,N,O
15286,{d}utu-a-zu,NE,PN
15287,AN-USZ-e2,NE,PN
15288,sza-al-mah,NE,PN
15289,nam-lu2-gi-na-ab-tum-bi,NE,PN
15290,lu2-siki-su13,NE,PN
15291,kiszib3,N,O
15291,nam-...,NE,PN
15292,1(gesz2),NU,O
15292,la2,V,O
15292,1(disz),NU,O
15292,udu,N,O
15293,inim,N,O
15293,geme2-{d}dumu-zi-da,NE,PN
15294,ki,N,O
15294,lugal-gub-ba-ni,NE,PN
15295,mu,N,O
15295,{d}nanna-sa2-du11,NE,PN
15295,{d}inanna,NE,DN
15295,unu{ki},NE,SN
15295,ba-hun,V,O
15296,kab2-ku5,N,O
15296,amar-gi7,NE,FN
15297,lugal-mu-szi-gur,NE,PN
15298,giri3,N,O
15298,nin-engar-zi,NE,PN
15299,ki,N,O
15299,{d}szul-gi-i3-li2-ta,NE,PN
15299,ba-zi,V,O
15300,zi-ga-ze2-na,NE,PN
15301,dumu,N,O
15301,lugal-ezem-am3,NE,PN
15301,ba-usz2,V,O
15302,ki,N,O
15302,UR-ha-ma-ti,NE,PN
15303,szu-PAP-PAP,NE,PN
15304,mu6-sub3(GU4),N,O
15304,{d}inanna-za-an-ka,NE,DN
15305,2(barig),N,O
15305,3(ban2),N,O
15305,a-mur-{d}...,NE,PN
15306,giri3,N,O
15306,esz3-gi-na,NE,PN
15307,sa2-du11,N,O
15307,zabala3,NE,DN
15307,umma{ki},NE,SN
15308,ki,N,O
15308,sa12-rig7-{d}ba-ba6,NE,PN
15309,lu2-{d}nin-gir2-su-ka-i3-sa6,NE,PN
15309,nu-banda3-gu4,N,O
15310,ki,N,O
15310,hu-li,NE,PN
15311,1(disz),NU,O
15311,AN-ma-x,NE,PN
15312,kiszib3,N,O
15312,gesz-sa6-ga,NE,PN
15313,a-sila-luh,NE,PN
15314,{a}az-am3,NE,PN
15315,iti,N,O
15315,ezem-an-na,NE,MN
15316,dumu,N,O
15316,e2-a-ad-da,NE,PN
15317,kiszib3,N,O
15317,szu-bad3-an-ki,NE,PN
15318,ugula,N,O
15318,{d}szara2-i-szar,NE,PN
15319,dumu,N,O
15319,lu2-{d}nanna,NE,PN
15319,x-x,O,O
15320,mu,N,O
15320,us2-sa,V,O
15320,gu2-u3-lu,NE,PN
15320,{d}inanna,NE,DN
15320,ba-hun,V,O
15321,1(asz),NU,O
15321,saga,V,O
15321,da-da-a,NE,PN
15322,mu,N,O
15322,ma2,N,O
15322,ne-ti,NE,DN
15322,ba-ab-du8,V,O
15323,hu-ur5-bi-sza-am,NE,PN
15324,i-ti-ti,NE,PN
15325,ur-ab-kid-kid,NE,PN
15326,ki,N,O
15326,u3-zu-mu-pi-il,NE,PN
15326,sipa-ta,N,O
15327,kiszib3,N,O
15327,1(u),NU,O
15327,4(disz),NU,O
15327,er3-ra-ba-li,NE,PN
15328,2(u),NU,O
15328,gab2-IL2,N,O
15328,ku6-sze6,N,O
15328,1(barig),N,O
15328,3(ban2)-ta,N,O
15329,kiszib3-bi,N,O
15329,3(disz)-am3,NU,O
15329,kiszib3,N,O
15329,lu2-{d}en-lil2,NE,PN
15330,kiszib3,N,O
15330,lu2-iri-mu,NE,PN
15331,1(barig),N,O
15331,sze-ba,N,O
15331,nu-ur2-{d}en-lil2,NE,PN
15332,sza-ar-du8,NE,PN
15332,kuruszda,N,O
15333,KA-SZID,NE,PN
15334,a-sza3,N,O
15334,i7-gal-gu-la,NE,FN
15335,nig2-gur11,N,O
15335,a-nu-il,NE,PN
15336,ib2-gu7,V,O
15337,2(disz),NU,O
15337,nin9-gi-na,NE,PN
15337,dumu,N,O
15337,ur-{d}ma-mi,NE,PN
15338,3(disz),NU,O
15338,i3-zi-ga,NE,PN
15339,giri3,N,O
15339,nin-nir-e11,NE,PN
15340,geme2-ur4-sza3-ga,NE,PN
15341,2(barig),N,O
15341,3(ban2),N,O
15341,ki-lu5-la,NE,PN
15341,dumu,N,O
15341,he2-lah5,NE,PN
15342,giri3,N,O
15342,al-la-i3-du11,NE,PN
15342,gu-za-la2,N,O
15343,3(disz),NU,O
15343,igi-su4-su4,NE,PN
15344,kiszib3,N,O
15344,la-ba,NE,PN
15345,1(u),NU,O
15345,9(disz),NU,O
15345,sar,N,O
15345,6(disz),NU,O
15345,gin2,N,O
15345,kab2-ku5,N,O
15345,kur-NE-...,NE,FN
15346,mar-hu-ni,NE,PN
15347,a-ad-du10-ga,NE,PN
15348,ki,N,O
15348,|SZU+LAGAB|-pi,NE,PN
15349,1(u),NU,O
15349,ku6,N,O
15349,nig2-ki,N,O
15349,gur,N,O
15349,lugal-uszur4,NE,PN
15350,kab2-ku5,N,O
15350,a-szesz,NE,FN
15351,1(gesz2),NU,O
15351,gur,N,O
15351,kiszib3,N,O
15351,ur-e2-sanga,NE,PN
15351,dumu,N,O
15351,ur-esz2-nun,NE,PN
15352,mu,N,O
15352,us2-sa,V,O
15352,a-pi5-sal4{ki},NE,GN
15352,ba-hul,V,O
15353,am-za-ku-um,NE,PN
15354,2(ban2),N,O
15354,2(disz),NU,O
15354,gin2,N,O
15354,ama-tu-{d}nanna,NE,PN
15355,{d}suen-nam-ri,NE,PN
15356,2(asz),NU,O
15356,4(barig),N,O
15356,3(ban2),N,O
15356,gur,N,O
15356,ki,N,O
15356,igi-szu-szu,NE,PN
15357,gan-dab5,NE,PN
15358,kiszib3,N,O
15358,szar-i3-li2,NE,PN
15359,2(disz),NU,O
15359,4(u),NU,O
15359,4(disz@v),NU,O
15359,4(u),NU,O
15360,a-sza3,N,O
15360,ka-ma-ri2-ka,NE,FN
15361,3(disz),NU,O
15361,{gesz}dehi,N,O
15361,sze,N,O
15362,al-la-ba-zi-ge,NE,PN
15362,szu,N,O
15362,ba-ti,V,O
15363,PA,N,O
15363,nin-e-bar-us2,NE,PN
15364,2(barig),N,O
15364,3(ban2),N,O
15364,gazi,N,O
15364,igi-lam,NE,PN
15365,2(asz),NU,O
15365,esz-dar-um-mi,NE,PN
15366,1(asz),NU,O
15366,1(barig),N,O
15366,en-ib2-gu2-e3,NE,PN
15367,mu,N,O
15367,us2-sa,V,O
15367,gu2-eden-na,NE,GN
15367,ba-hul,V,O
15368,ki,N,O
15368,al-la-szar-ru-um,NE,PN
15369,1(gesz2),NU,O
15369,4(u),NU,O
15369,giri3,N,O
15369,AN-gesztin,NE,PN
15370,kiszib3,N,O
15370,{d}szul-gi-si-sa2,NE,PN
15371,giri3,N,O
15371,er3-ra-ga-sir2,NE,PN
15371,dub-sar,N,O
15372,lu2-gu2,NE,PN
15373,4(disz),NU,O
15373,amar-ha,NE,PN
15374,lu2-{d}szul-gi,NE,PN
15375,u2-na-ba-tal,NE,PN
15375,sukkal,N,O
15375,lugal,N,O
15376,kiszib3,N,O
15376,a-hu-um-ba,NE,PN
15377,ki,N,O
15377,bu3-sza-an-bi,NE,PN
15378,1(asz),NU,O
15378,saga,V,O
15378,lugal-GAN2-gi,NE,PN
15379,lugal,N,O
15379,bi2-tum{ki},NE,GN
15379,ha-szu-an-num{ki},NE,GN
15380,zi-ga-am3,V,O
15381,lugal-da5,NE,PN
15381,i3-dab5,V,O
15382,kiszib3,N,O
15382,szu-{d}ma-ma,NE,PN
15383,kiszib3,N,O
15383,5(disz),NU,O
15383,ur-{d}nin-nirx(|MIR.ZA|),NE,PN
15384,unu{ki}-ta,NE,SN
15384,ki,N,O
15384,i3-li2-ki-ib,NE,PN
15385,sze-bi,N,O
15385,bala-a,N,O
15386,kiszib3,N,O
15386,geme2-i7-nina{ki}-sze3-du,NE,PN
15387,3(asz),NU,O
15387,nir-in-da-gal2,NE,PN
15388,3(disz),NU,O
15388,lugal-szar2-ur3,NE,PN
15389,dan-u2-bi2,NE,PN
15390,ugula,N,O
15390,nin-ne-sag,NE,PN
15391,u3,CNJ,O
15391,a-sza3,N,O
15391,{d}szu-{d}suen-{d}en-lil2-da-nir-gal2,NE,FN
15392,u3,CNJ,O
15392,a-sza3,N,O
15392,i7,N,O
15392,i7-lugal-anzu2{muszen},NE,WN
15393,lugal-sa6-ga-ar,NE,PN
15394,nin-ta-lu2-ulu3,NE,PN
15394,dumu,N,O
15394,nin-ukken-ne2,NE,PN
15395,4(disz),NU,O
15395,sila3,N,O
15395,2(disz),NU,O
15395,gin2,N,O
15395,eme-bala,NE,PN
15395,mar-tu,NE,EN
15396,ki,N,O
15396,a-mur-{d}x,NE,PN
15397,ki,N,O
15397,nin-x-x-ki-x,NE,PN
15398,ki,N,O
15398,dur3-x,NE,PN
15399,ki,N,O
15399,{d}ma-szakir,NE,PN
15399,aszgab-ta,N,O
