,Text,NER
9819, 'gesz-gi-lugal-igi',FN
9820, 'gesz-gi-tur',FN
9821, 'gesz-gi-tur-tur-{d}nanna-edin-na',FN
9822, 'gesz-gi-...-ba-zi-...',FN
9823, 'gesz-gu2-i7',FN
9824, 'gesz-i3-ka',FN
9825, 'gesz-NI-gaba-UD-li',FN
9826, 'gesz-su-edin-x',FN
9827, 'gesz-...',FN
9828, 'gesz-{kusz}ummux(|EDIN.LAL|)',FN
9829, 'gesztin',FN
9830, 'gesztin-na-gu-la',FN
9831, 'gesztin-ha',FN
9832, 'gi-apin-ku5-ra2',FN
9833, 'gi-apin-ba-zi',FN
9834, 'gi-apin-ku5-a',FN
9835, 'gi-dah',FN
9836, 'gi-dah-a',FN
9837, 'gi-du10',FN
9838, 'gi-gara2',FN
9839, 'gi-lugal',FN
9840, 'gi-numun-dub',FN
9841, 'gi4-a-e2-esz3',FN
9842, 'gi4-uru4',FN
9843, 'gi4-...',FN
9844, 'a-u2-da-lu2-sag10',FN
9845, 'gibil-gaba-apin-ba-zi',FN
9846, 'gibil-ku-li',FN
9847, 'u2-da',FN
9848, 'gibil-lugal-inim-gi-na',FN
9849, 'gibil-lugal-uszum:gal',FN
9850, 'gibil-{d}na-ru2-a',FN
9851, 'gibil-{d}nin-dar-a',FN
9852, 'gibil4',FN
9853, 'gibil4-lugal-uszum:gal',FN
9854, 'gid2-da',FN
9855, 'gid2-ur-{d}a-szar2',FN
9856, 'gigir-x-{d}utu',FN
9857, 'GIN2-gi-dul9-tur',FN
9858, 'gir-nun',FN
9859, 'gir2-gir2-e2-babbar2',FN
9860, 'gir4-U',FN
9861, 'gir4-u{ki}',GN|FN
9862, 'gir4-U{ki}',FN
9863, 'giri3-ti',FN
9864, 'gu2-x-na',FN
9865, 'gu2-edin-na-egir-da-gi4-a',FN
9866, 'gu2-erin2-na',FN
9867, 'gu2-gesz-bar',FN
9868, 'gu2-i7-nun',FN
9869, 'gu2-i7-a-na-DU',FN
9870, 'gu2-i7-idigna',FN
9871, 'gu2-i7-nun-na',FN
9872, 'gu2-kir11-x',FN
9873, 'gu2-ru-a',FN
9874, 'gu3-gu4-gu-sag',FN
9875, 'gu4-gu4-{d}suen',FN
9876, 'gu4-eme-ka-ka',FN
9877, 'gu4-mul',FN
9878, 'gu4-su6-ka-ka',FN
9879, 'lugal-lal3',FN
9880, 'gudu4-a-za-rum-sza',FN
9881, 'gur8-{d}nisaba',FN
9882, 'ha-...',FN
9883, 'har-ad-za',FN
9884, 'HAR-ma-KA',FN
9885, 'HAR-me-za-NE',FN
9886, 'har-ra-an-sza',FN
9887, 'HAR-{gesz}szinig',FN
9888, 'he-gal2-gu-la',FN
9889, 'he2-gal2',FN
9890, 'hi-ba-ri2-tum',FN
9891, 'hi-li-e-gar',FN
9892, 'hi-li-gar',FN
9893, 'hi-{d}inanna',FN
9894, 'u8-lu{ki}',GN
9895, 'hu-ba-na-ambar',FN
9896, 'hu-rim3',FN
9897, 'hu-ru-ba-x',FN
9898, 'hub2-e-gar',FN
9899, 'ib2-ta-ne',PN
9900, 'i-szar-tum',FN
9901, 'i3-gu',FN
9902, 'i3-sum-ma',FN
9903, 'i3-zi-na',FN
9904, 'i7-gal-gu-la',FN
9905, 'i7-lugal-ka',FN
9906, 'i7-zu-bu',FN
9907, 'igi-a-x',FN
9908, 'igi-bara2-szar-ru-gin7',FN
9909, 'igi-e2-duru5-{d}pi-li-ha',FN
9910, 'igi-e2-amar',FN
9911, 'igi-e2-duru5-elam-e-ne',FN
9912, 'igi-e2-duru5-sag-ub3{ki}',FN
9913, 'igi-e2-duru5-{d}na-ru2-a',FN
9914, 'igi-e2-mah-sze3-{d}an-ne2-ga2',FN
9915, 'igi-gesztin-an-ka',FN
9916, 'igi-iri-...',FN
9917, 'igi-iri-sag-ga2',FN
9918, 'igi-iri-{d}szu-{d}suen-sipa-i3-si{ki}',FN
9919, 'igi-nim-ma-gu-la',FN
9920, 'igi-nim-ma-tur',FN
9921, 'igi-u8-udu-a',FN
9922, 'igi-u8-udu-a{ki}',FN
9923, 'igi-x-ga-ka',FN
9924, 'igi-x-x-x',FN
9925, 'igi-zi-mu-igi-bar-ra',FN
9926, 'igi-zi-mu-szi-bar',FN
9927, 'igi-{d}anzu{muszen}-babbar2',FN
9928, 'igi-{d}gesztin-an-ka',FN
9929, 'igi-{d}gesztin-an-na',PN|FN
9930, 'igi-{d}ig-alim',FN
9931, 'igi-{d}nin-hur-sag',FN
9932, 'igi-{gesz}kiri6',FN
9933, 'illu-{d}en-ki',FN
9934, 'im-lik-{d}szu-{d}suen',FN
9935, 'inim-ma-dingir-tur',FN
9936, 'inim-ma-gu-la',FN
9937, 'inim-nisaba',FN
9938, 'inim-ur-{d}dumu-zi',FN
9939, '{d}szul-gi-sipa-kalam-ma',PN
9940, 'iri-ni',FN
9941, 'iri-ul-la',FN
9942, 'isz-dub-ba',FN
9943, 'iszib-e-ne',FN
9944, 'ka-dub-ba',FN
9945, 'ka-gal2-la',FN
9946, 'ka-gu4-gu-sag-ga2',FN
9947, 'KA-gu4-ha-sag-ga2',FN
9948, 'ka-gu4-ku6-sag',FN
9949, 'ka-gu4-ku6-sag-ga2',FN
9950, 'ka-ki-du',FN
9951, 'ka-ma-ri2{ki}-ka',FN
9952, 'ka-naga',FN
9953, 'ka-nisaba',FN
9954, 'ka-sahar',GN|FN
9955, 'KA-szesz',FN
9956, 'ka-tar-dingir-x',FN
9957, 'ka-u2-ma-an',FN
9958, 'KA-...-gal2-la',FN
9959, 'ka-{d}inanna',FN
9960, 'kab-e-gar',FN
9961, 'kak-nu-tuku',FN
9962, 'kam-sal4-la',FN
9963, 'kar-ra-hu-um-ma',FN
9964, 'kar2-babbar',FN
9965, 'karx(TE)-{d}inanna',FN
9966, 'kesz2-szeg9-masz2-bar',FN
9967, 'gir2-nun-na',GN
9968, 'a-nun',DN
9969, 'ki-a-nun',FN
9970, 'ki-BAD-ul4-ul4',FN
9971, 'ki-BAD-a-dah',FN
9972, 'ki-BAD-a-gug4',FN
9973, 'ki-BAD-A-gug4',FN
9974, 'ki-en',FN
9975, 'ki-ki-sza',FN
9976, 'ul4-nu',PN
9977, 'ki-usz2-a-|ZI&ZI|',FN
9978, 'kir11-tar{ki}',FN
9979, 'kiszi17-du3-a',FN
9980, 'ku-gara2-lum',FN
9981, 'KU-dim2',FN
9982, 'KU-dim2-ma',FN
9983, 'ku-lu2-KA-dim',FN
9984, 'ku-lu2-ka-dim',FN
9985, 'KU-PAD-nig2-du10',FN
9986, 'ku-ra-lum',FN
9987, 'KU-szuku-nig2-du10',FN
9988, 'kun',FN
9989, 'kun-gu-la',FN
9990, 'kun-{d}hendur-sag',FN
9991, 'kur-musz',FN
9992, 'kur-NE-...',FN
9993, 'la-wi',FN
9994, 'la-za-wi-gu-la',FN
9995, 'la-za-wi-muru13',FN
9996, 'la-za-wi-us2-sa-a-uri3',FN
9997, 'la2-en-du8-du',FN
9998, 'la2-mah-gu-la',FN
9999, 'la2-mah-ma',FN
10000, 'lal3-ha',FN
10001, 'lal3-x',FN
10002, 'lam-ri2-gu4-sir2',FN
10003, 'lu2-ga-a-ka',PN
10004, 'lu2-ka-dim',FN
10005, 'lu2-ka-mar-sa6-ga',PN
10006, 'lu2-{d}en-ki-ka',FN
10007, 'lu2-{d}tar-lu2',FN
10008, 'lugal-ab2-ga-gal2',FN
10009, 'lugal-banda3-x',FN
10010, 'lugal-du10(AB2)-ga-gal2',FN
10011, 'lugal-e-gar',FN
10012, 'lugal-ku3-ga',FN
10013, 'lugal-nam-iri-na',FN
10014, 'lugal-nam-tar',FN
10015, 'lugal-si4-GAN2-lu2-{d}...',FN
10016, 'iri-sa12-rig7',GN
10017, 'ma-al-ku',FN
10018, 'ma-al-ku{ki}',FN
10019, 'ma-da-a-da-lal3{ki}',FN
10020, 'ma-da-gir2-su{ki}',FN
10021, 'ma-da-igi-nim-ma',FN
10022, 'ma-da-iri-sa12-rig7{ki}',FN
10023, 'ma-da-szu-na-mu-gi4{ki}',FN
10024, 'ma-da-umma{ki}',FN
10025, 'ma-la-ad',FN
10026, 'ma-ma-ni',FN
10027, 'za3-bar-nin',FN
10028, 'dingir-tu-ama',GN
10029, 'ma-ra-num2',FN
10030, 'ma-sa-...',FN
10031, 'ma2-gur8',FN
10032, 'mah',FN
10033, 'mah-...',FN
10034, 'masz-gan2-dub-si-ga',FN
10035, 'masz-gan2-szar-ru-um',FN
10036, 'masz-silim',FN
10037, 'masz-tur-ka',FN
10038, 'me-e-lam2',FN
10039, 'me-en-kar2-a2-ansze-du',FN
10040, 'me-en-sa6',FN
10041, 'me-gi-il-tum',FN
10042, 'me-li-sza3',FN
10043, 'ME-MUNUS',FN
10044, 'mu-NE',FN
10045, 'sipa-da',FN
10046, 'muru13-GAN2-umma{ki}',FN
10047, 'muru13-GAN2-{d}gu-la',FN
10048, 'muru13-ka',FN
10049, 'muru13-u3-a-egir',FN
10050, 'muru2',FN
10051, 'musz-an-na',FN
10052, 'na-gab3-tum',FN
10053, 'na-x-ab-bi',FN
10054, 'na-{ga}gab2-tum',FN
10055, 'nag-esir2',FN
10056, 'nag-x-x',FN
10057, 'nag-...',FN
10058, 'nam-ma2-ra-ni-du10',FN
10059, 'nam-nun-da',FN
10060, 'nam-uszur4-a-ni-du10',FN
10061, 'e2-gibil4-le-ka',TN
10062, 'NE-NE-lu-kar2-ba-na-kar2',FN
10063, 'NE-pa-e3',FN
10064, 'nesag2',FN
10065, 'ni-da-mu',FN
10066, 'NI-zi-na',FN
10067, 'nig2-ga2-la-ga',FN
10068, 'nigin8',FN
10069, 'nigin8-da-ur4',FN
10070, 'nigin8-da-ur4-ra-ka',FN
10071, 'nigin9',FN
10072, 'nigin9-i7-isin2{si}-na',FN
10073, 'igi-hu',PN
10074, 'nin-a2(DA)-zi-da',FN
10075, 'nin-a2-gal',FN
10076, 'nin-a2-zi-da-gu-la',FN
10077, 'nin-ab-sin2',FN
10078, 'nin-asz2-gar3-zi',FN
10079, 'nin-bi-al-sa6',FN
10080, 'nin-e-ga2-al-ga-ni',FN
10081, 'nin-e-gu3-ba-de2',FN
10082, 'nin-e-gu3-de2',FN
10083, 'nin-gal-zu-gu-la',FN
10084, 'nin-gal-zu-tur',FN
10085, 'nin-GAN2-zi-urua-bur',FN
10086, 'nin-gu2-x',FN
10087, 'nin-hal-du3',FN
10088, 'nin-igi-x',FN
10089, 'nin-nig2-erim(|NE.GAR|)-bi',FN
10090, 'nin-nig2-erim2',FN
10091, 'nin-nig2-erim2-ki',FN
10092, 'nin-szu-mah',FN
10093, 'nin-tur3-e-si',FN
10094, 'nin-u2-x-...',FN
10095, 'nin-u3-kul-e-ki-ag2',FN
10096, 'nin-zi-iri-na',FN
10097, 'nin-x-gal-x-{d}ur-er3-x',FN
10098, 'nin-{d}en-lil2-le',FN
10099, 'musz-bi-an-na-ke4-ne',GN
10100, 'numun-gu7',FN
10101, 'numun-nag-BI-sun2-zi',FN
10102, 'nunuz-u2-ga',FN
10103, 'pa-e3',FN
10104, 'pi-li-ha',FN
10105, 'pisan-{gesz}i3-szub-ba',FN
10106, 'pu2-bu-...',FN
10107, 'pu2-da-uz-ga',FN
10108, 'pu2-du',FN
10109, 'pu2-esir2',FN
10110, 'pu2-pu2-lu2-masz-gan2{ki}-ke4-ne',FN
10111, 'pu2-ur-im',FN
10112, 'ri-ba-ga-da-x-dim2-x',FN
10113, 'sa-e3',FN
10114, 'sa2-du11-dingir-re-ne',FN
10115, 'sa6-ga-dar',FN
10116, 'sa6-ga-tur',PN|FN
10117, 'sag-bar-sa6',FN
10118, 'sag-da-na{ki}',FN
10119, 'szu-nu-kusz2',FN
10120, 'sag-du3-inim-ma-dingir',FN
10121, 'sag-du3-lal3-ha',FN
10122, 'sag-ki-he-gal2',FN
10123, 'sag-ta-gur10-a',FN
10124, 'sag10-tur',FN
10125, 'sahar-dub-ba',FN
10126, 'sahar-sur',FN
10127, 'sahar-sur-ra',FN
10128, 'sahar-u2-u2',FN
10129, 'sal-le-sa6',FN
10130, 'sanga-pa-du3',FN
10131, 'SAR-gu-la',FN
10132, 'si-du8-du-ma',FN
10133, 'si-ki-giri3-ki-BAD',FN
10134, 'si-...',FN
10135, 'si4-DISZ',FN
10136, 'sig7-sza-ar-ma-ti',FN
10137, 'SIG7-a',FN
10138, 'sipa-e-ne',FN
10139, 'SU-A-tur',FN
10140, 'su-e-sir2-gu2-e-ba',FN
10141, 'su-siki-bu-edin',FN
10142, 'su13-GAN2-{d}nin-dar-a',FN
10143, 'su3-GAN2-babbar',FN
10144, 'su3-bi-an-na',FN
10145, 'su3-GAN2-gu-la',FN
10146, 'su3-GAN2-nisaba',FN
10147, 'su3-GAN2-tur',FN
10148, 'su3-GAN2-{d}nin-dar-a',FN
10149, 'su7-ku3-sig17',FN
10150, 'su-bi2-tum',FN
10151, 'suhur-{d}inanna',FN
10152, 'suhusz-gi-na',PN|FN
10153, 'sur3-ad6-gaba-gu4',FN
10154, 'sur3-ad6',FN
10155, 'sza-at-ha-zi',FN
10156, 'sza-at-ma-dim',FN
10157, 'sza-at-{d}en-lil2',FN
10158, 'sza-hu-um-ma',FN
10159, 'sza-ra-ad',FN
10160, 'sza-ra-hu-um',FN
10161, 'sza-ra-hu-ma',PN
10162, 'sza3-za-x',FN
10163, 'szar-ra-hu-um',FN
10164, 'SZE3-he2-ma-du',FN
10165, 'szesz-bara2',FN
10166, 'szesz-bara2-{d}ne3-eri11-gal',FN
10167, 'szu-nu-du11',FN
10168, 'szu-nu-du6',FN
10169, 'szu-ur-giri3',FN
10170, 'szuku-gu-la',FN
10171, 'szuruppak{ki}-ka',FN
10172, 'ta-a-ha-sza',FN
10173, 'ta-ma-ti',FN
10174, 'ta2-si-hu-um',FN
10175, 'te-szu-i-ne',FN
10176, 'ti-ra-asz2-ta-ur-ag2-x',FN
10177, 'ti-ra-asz2-ta-ma-ag2',FN
10178, 'ti-ra-asz2-ta-ur-ag2-...',FN
10179, 'tir-pa-bil3-la',FN
10180, 'tir-x',FN
10181, 'tir-{gesz}ma-nu',FN
10182, 'tu',FN
10183, 'tu7-ad-da',FN
10184, 'tu7-ad-da-tur',FN
10185, 'tul2-du',FN
10186, 'tul2-le-la-gi4',FN
10187, 'tul2-muszen-nu2',FN
10188, 'tul2-tum2',FN
10189, 'tur-an-na',FN
10190, 'tur-e2-lugal-{gesz}gigir-re',FN
10191, 'tur-kin-ag-ga',FN
10192, 'tur-ra-ki-ag2',FN
10193, 'u2-x-gir2',FN
10194, 'u2-a',FN
10195, 'u2-da-igi-hu-rim3',FN
10196, '{d}nin-a-ra-li',PN
10197, 'u2-du-en-e2-a',FN
10198, 'u2-du-lu-za-ma-du10',FN
10199, 'u2-du-lu-za-ma-hi',FN
10200, 'u2-du-lu2-sa6-ga',FN
10201, 'u2-du-lu2-{d}szara2',FN
10202, 'u2-du-ma',FN
10203, 'u2-du-nin-a-ra-ka',FN
10204, 'u2-du-{d}nin-a-ra-li',FN
10205, 'u2-ki-BAD-mu2',FN
10206, 'u2-ki-BAD-mu2-a',FN
10207, 'u2-ki-mun-mu2',FN
10208, 'u2-ki-numun',FN
10209, 'u2-mun',FN
10210, 'u2-sza-i7',FN
10211, 'i7-gaba-sal4-la',FN
10212, 'u2-szim-{d}ba-ba6',FN
10213, 'u2-ul4',FN
10214, 'u2-{gesz}nim',FN
10215, 'u2-|KI.KAL|-ga-mu2-a-hu-dar',FN
10216, 'u2-da-ba-ha',FN
10217, 'u3-HI-lil',FN
10218, 'u3-a-du10-ga',FN
10219, 'u3-a-...',FN
10220, 'u3-da-ur4',FN
10221, 'u3-du10-ku4',FN
10222, 'u3-du10-sukud',FN
10223, 'u3-i7-nun',FN
10224, 'u3-idigna',FN
10225, 'u3-ka-nisaba',FN
10226, 'u3-nig2-mu',FN
10227, 'u3-sa6-ga',FN
10228, 'u3-{d}ku3-sig17-banda3{da}',FN
10229, 'u4-DU-tur-tur',FN
10230, 'a-gesztin-ka',FN
10231, 'u4-ga-a-gesztin-na',FN
10232, 'u4-ga-a-gesztin',FN
10233, 'ub-ISZ-asznan',FN
10234, 'ub-tir',FN
10235, 'ugnim-{d}nansze',FN
10236, 'ugnimx(|KI.SU.LU.SZE3.NIG2.RA|)-{d}nansze',FN
10237, 'ugu2-du-du',FN
10238, 'ugur2-e2-gal',FN
10239, 'la2-mah-igi-e2-duru5',FN
10240, 'ugur2-tur-igi-anzu2-babbar2',FN
10241, 'ugur2-tur-igi-e2-duru5',FN
10242, 'ugur2-tur-tum',FN
10243, 'ugur2-tur-tur',FN
10244, 'uku2-nu-ti-gu-la',FN
10245, 'uku2-nu-ti-il',FN
10246, 'ul4',FN
10247, 'ul4-ul4-e-e2-babbar2',FN
10248, 'ul4-ul4-e2-babbar2',FN
10249, 'ul4-ul4-gin7-U',FN
10250, 'ul4-ul4-lu2-{d}utu',FN
10251, 'ul4-ul4-mah',FN
10252, 'ul4-...',FN
10253, 'ur-masz2-lu2',FN
10254, 'ur-nig2-da-mu2',FN
10255, 'UR-PA',FN
10256, 'ur-sukkal-ka',FN
10257, 'ur-szu-szu-{gesz}tukul',FN
10258, 'ur-{d}ba-ba6-dumu-dab5-ba',FN
10259, 'lu2-esz3-gal',PN
10260, 'ur-{d}sud3-da',PN
10261, 'ur-{gesz}gigir-dam-gar3',FN
10262, 'uri3-du3-a',FN
10263, 'ambar-silim',FN
10264, 'usz-gid2-da-la2-gu2-ka',FN
10265, 'uszur2-da-ur4',FN
10266, 'uszurx(|LAL2.TUG2|)-e-nu-me-te-zu',FN
10267, 'uz-gar',FN
10268, 'uz-u3-...-sa6',FN
10269, 'wa-li-ha',FN
10270, 'x-ambar',FN
10271, 'x-ba-zi',FN
10272, 'x-nu-kusz2',FN
10273, 'x-ra-za-gin3',FN
10274, 'x-szir',FN
10275, 'x-ul4-ul4',FN
10276, 'na-da-ak',PN
10277, 'x-x-...',FN
10278, 'x-...-ga',FN
10279, 'za-ar-ku-bu-um',FN
10280, 'za-banda3{da}',FN
10281, 'za-gin3-sahar-bar',FN
10282, 'za3-bar-nin-x',FN
10283, 'zabala2{ki}',FN
10284, 'zabar-hu-um',FN
10285, 'zalag-ga-a-gesztin',FN
10286, 'zi-ir',FN
10287, 'zi-lugal',FN
10288, 'zu-ku-um-ma',FN
10289, '...-nu-du11',FN
10290, '...-nun-tur3-e-si',FN
10291, 'APIN-ba-zi',FN
10292, 'lugal-sza3-guru7',FN
10293, 'x-asz2-x',FN
10294, 'x-ha-ma-ti',FN
10295, 'x-lagab-ba',FN
10296, 'x-mu-du3',FN
10297, '{d}amar-{d}suen-an-ne2-ki-ag2',FN
10298, '{d}amar-{d}suen-ki-ag2-{d}nin-gir2-su',FN
10299, '{d}amar-{d}suen-sza3-amar-ne-{d}nin-gir2-su',FN
10300, '{d}amar-{d}suen-x-ki-ag2-x-a',FN
10301, 'ur-{d}ur3-gal',FN
10302, 'ki-duru5-dun',FN
10303, 'tug2-gesz',FN
10304, '{d}ba-ba6-ma-al-ga-su3',FN
10305, '{d}ba-ba6-mal-ga-su3',FN
10306, '{d}dumu-zi-gu-la',FN
10307, '{d}en-lil2(KID-LAL)-le-gar',FN
10308, '{d}en-lil2-e-pa3-da',FN
10309, '{d}en-lil2-la2-igi-bar',FN
10310, '{d}en-me-kar2',FN
10311, '{d}lugal-a2-zi-da',FN
10312, '{d}nanna-ar-mu-gi4',FN
10313, '{d}nanna-x-lu2-kal-x-x',FN
10314, '{d}nansze-ga2-ra',FN
10315, '{d}nansze-gar',FN
10316, '{d}nin-a2-gal',FN
10317, '{d}nin-gir2-su-bad3-iri-na',FN
10318, '{d}nin-gir2-su-siskur-zi-da-{d}nansze',FN
10319, '{d}nin-ildu3',FN
10320, '{d}nin-ildux(BU)-ma',FN
10321, '{d}nin-mar{ki}-in-pa3',FN
10322, '{d}nin-sun2-ka-ka',FN
10323, '{d}nin-ur-ti',FN
10324, '{d}nin-ur4-ra-ka',FN
10325, '{d}siki-sur',FN
10326, '{d}suen-{d}szara2-ki-ag2',FN
10327, '{d}szara2-gaba-ki-u8',FN
10328, '{d}szara2-gu2-gal-an-ne2-ga2',FN
10329, '{d}szara2-pa3-da',PN|WN|FN
10330, '{d}szu-ur4-...',FN
10331, '{d}szu-{d}en-lil2',FN
10332, '{d}szu-{d}suen-{d}nanna-in-pa3',FN
10333, '{d}szu-{d}suen-maszkim-{d}nin-gir2-su',FN
10334, '{d}szu-{d}suen-{d}en-lil2-da-nir-gal2',FN
10335, '{d}szul-gi-pirig',FN
10336, '{d}szul-gi-re-pa3-da',FN
10337, '{d}szul-gi-x',PN|FN
10338, '{d}szul-x',PN|FN
10339, '{gesz}asal',FN
10340, '{gesz}asal2',FN
10341, '{gesz}asal2-du3-a',FN
10342, '{gesz}balag',FN
10343, '{gesz}gesztin-dab5-ba',FN
10344, '{gesz}kiri6-gu-la',FN
10345, '{gesz}kiri6-su-ha',FN
10346, '{gesz}kiri6-zu-ha',FN
10347, '{gesz}kiri6-zu-ur5',FN
10348, '{gesz}ma-nu-ka',FN
10349, '{gesz}ma:nu',FN
10350, '{gesz}szinig-mu2-am3',FN
10351, '{gesz}szinig-pa5',FN
10352, '{gesz}tir-gaba-gid2-da',FN
10353, '{gesz}u2-ummux(|EDIN.LAL.A|)',FN
10354, '{gesz}x-...',FN
10355, 'a-bu-x-DU',PN
10356, '{ku}kur6-nig2-du10',FN
10357, '{u2}kisig2',FN
10358, '{u2}kiszi17',FN
10359, '|GESZxLU2|-KA-mun',FN
10360, '|LAGABxX|-da-umma{ki}',FN
10361, '|NUNUZ.(KISIM5x(TUG2.HI))|',FN
10362, '|NUNUZ.(KISIM5xGAG)|-{d}inanna',FN
10363, 'gu4-{gesz}szinig',FN
10364, 'la2-...',FN
10365, 'u3-x-ku-tum',FN
10366, 'x-kur-re',FN
10367, 'x-x-NE',FN
10368, '...-du3',FN
10369, 'a-sza3-ar-sza-an-ti-a',FN
10370, 'in-TUL2',FN
10371, 'a-di-de3',FN
10372, 'u4-ga-a-am-ka',FN
10373, 'GA2-e2-gal{ki}',FN
10374, 'a-szi-dingir-ra',PN
10375, 'a-szi-dingir',PN
10376, 'a-szur4{ki}',GN
10377, 'a-tal',PN
10378, 'a-TAR',PN
10379, '{d}asar',DN
10380, 'a-tir-mu',PN
10381, 'lu2-{d}utu-ka',PN
10382, 'na-ki-na',PN
10383, 'na-ki-ni',PN
10384, 'lu2-nig2-til',PN
10385, 'a-tu-banda3{da}',PN
10386, 'a-tu-mu',PN
10387, 'a-tu-{d}nin-hur-sag',PN
10388, '{d}nin-gesz-zi-da-ka',DN
10389, 'a-wa-al{ki}',GN
10390, 'a-wi-lum',PN
10391, 'si-ma-nu-um{ki}',GN
10392, 'a-x-x-x',PN
10393, 'a-za',PN
10394, 'a-za-bu3',PN
10395, 'a-za-du11-ga',PN
10396, 'a-za-ru-um-a-ur3-ra{ki}',GN
10397, 'a-zi-lu2-da',PN
10398, 'a-...-siskur2-sze-...',PN
10399, 'a-a-ma',PN
10400, 'a-BU-da',PN
10401, 'ka-{d}nanna-gu2-gal',GN
10402, 'a-x-la',PN
10403, 'a-x-mu',PN
10404, 'a-x-na',PN
10405, 'a-bara2-gibil',FN
10406, 'ambar-tur-bi',FN
10407, 'ambar-tur-{d}nanna-ka-bi',FN
10408, 'e-e2-bi',FN
10409, 'igi-{d}gu2-a-a',FN
10410, 'lu2-{d}utu-a-zu',FN
10411, 'szu-na',FN
10412, 'umma{ki}-ka',GN|FN
10413, '|KAxX|-ne',FN
10414, 'sza3-gu4-ka',PN
10415, 'al-sza-na{ki}-ka-bi',GN
10416, 'ambar-a-uri3-bi',GN
10417, '{d}szakkan2-ba',DN
10418, '{d}nin-urta-ka',DN
10419, 'du6-mu-ru-la',PN
10420, 'du6-mu-ru-la{ki}',GN
10421, 'pa5-hal-li2-ka',PN
10422, 'pa5-hal-li2{ki}',GN
10423, '{gesz}kiri6-mah{ki}-bi',GN
10424, 'i7-nina{ki}-sze3-du-ka',WN
10425, 'ki-nu-nir{ki}-x',GN
10426, 'gurusz-gin7-du',PN
10427, 'igi-{d}gesztin-an-na-ka',FN
10428, 'tum3(NIM)-dam',PN
10429, 'e-ki-na',PN
10430, 'i7-lugal-bi-gin7-du',WN
10431, 'i7-{d}ba-ba6-he2-gal2',WN
10432, 'i7-{d}szul-gi-pirig',WN
10433, 'ka-sahar-ra',GN
10434, 'ki-es3-sa2{ki}-bi',GN
10435, 'apin-da',FN
10436, '{gesz}gaba-nag-esir2',FN
10437, 'es3-sa2-...',FN
10438, 'HAR-x',PN
10439, 'nina{ki}-bi',GN
10440, 'szu-ku6-ne',PN
10441, '{d}ba-ba6-ka',DN
10442, 'me-al-tum',PN
10443, 'gu2-ab-ba-ke4-ne',GN
10444, 'ur-{d}ma-isz-ti2-su',PN
10445, 'ur-du6-ku3-ga-x',PN
10446, 'ur-sag-pa-e3-bi',PN
10447, '{d}gu-la-ka',DN
10448, 'usz-gesztin-sa6-ga',PN
10449, 'x-x-na',DN
10450, 'lugal-inim-gi-na-ka',PN
10451, 'gibil-kin{ki}',GN
10452, 'al-sza-na-bi',PN
10453, 'gir2-su{ki}-bi',GN
10454, 'e-KA-kak',PN
10455, '{d}en-ki-zi-sza3-gal2',PN
10456, 'a2-da',PN
10457, 'a2-ni-a2',PN
10458, 'a2-ag2-ga2-ni-i3-sa6',PN
10459, 'a2-ba',RN
10460, 'a2-ba-a',RN
10461, 'a2-ba-ti-li2',PN
10462, 'lu2-nun',PN
10463, 'tur-ta-i7-sal4-la',FN
10464, 'a2-bi2-la-da',PN
10465, 'a2-bi2-la-ti',PN
10466, 'a-li',PN
10467, 'a2-bi2-li2-a2',PN
10468, 'a2-bi2-a-pi2-ih',PN
10469, 'a2-da-da-a',PN
10470, 'a2-da-mu',PN
10471, 'a2-du8-a',PN
10472, 'a2-ga2-dab5-ba',PN
10473, 'a2-ge6-ba',PN
10474, 'a2-ge6-il2-la',PN
10475, 'geme2-usz-bar',PN
10476, 'e2-usz-bar',PN
10477, 'usz-bar-{d}szu-{d}suen-ka',PN
10478, 'a2-gi4-gi4',PN
10479, 'a2-gu-u2',PN
10480, 'a2-gul-asz',PN
10481, 'a2-ha-pa2-tal',PN
10482, 'hi-pil-la-ti',PN
10483, 'a2-i3-a2',PN
10484, 'a2-la-la-a',PN
10485, 'A2-ma-ru',PN
10486, 'a2-na-na-a',PN
10487, 'a2-pi-li2-a',PN
10488, 'a2-pi-lum-ma',PN
10489, 'A2-pil-li2-a',PN
10490, 'A2-pil-li2-ni',PN
10491, 'A2-pil-si2-im-ti',PN
10492, 'a2-ra2-a',PN
10493, 'a2-ti-mu',PN
10494, 'a2-u2-mu',PN
10495, 'A2-x',PN
10496, 'a2-x-la',PN
10497, 'a2-{d}suen',PN
10498, 'ab-ba-ki-ag2',PN
10499, 'ab-an-ka',PN
10500, 'ab-an-tu',PN
10501, 'gar3-ne-ne{ki}-me-esz2',GN
10502, 'i-szim-{d}szu-{d}suen{ki}-me-esz2',PN
10503, 'ga-la-tum{ki}-me-esz2',GN
10504, 'ta2-szi-il{ki}-me-esz2',GN
10505, 'an-ni-ad',PN
10506, 'szesz-banda3{da}',PN
10507, 'ab-ba-a-num2',PN
10508, 'lu2-lum-i3-dab5',PN
10509, 'ab-ba-du11-ga',PN
10510, 'a-iri-bi',PN
10511, 'lugal-en-nun-ga2',PN
10512, 'ab-ba-gi-na-a',PN
10513, 'ab-ba-GIR3',PN
10514, 'ur-x-x-ka',PN
10515, 'ab-ba-ne',PN
10516, 'ab-ba-sa6-ga-a',PN
10517, 'ab-ba-sa6-sa6',PN
10518, 'ab-la-{d}iszkur',PN
